"tract","Name","Median_Rent_2012-16"
6019004205,"Fresno, CA",958
13151070205,"McDonough, GA",958
6007000501,"Chico, CA",958
39035187106,"University Heights, OH",958
34013009400,"Forest Hill, Newark, NJ",957
17043845703,"Downers Grove, IL",957
23019010000,"Hermon, ME",957
2122001000,"Homer, AK",957
6077000900,"Pacific, Stockton, CA",957
35001003807,"Summer Breezes Estates, Tijeras, NM",956
12011041600,"Central Fort Lauderdale, Fort Lauderdale, FL",956
6037602505,"Hawthorne, CA",956
17031292500,"Lawndale, Chicago, IL",955
9009351300,"Waterbury, CT",955
53073001202,"Bellingham, WA",955
42077006701,"Allentown, PA",955
47157022700,"Whitehaven, Memphis, TN",954
36055007000,"19th Ward, Rochester, NY",954
47189030202,"Lebanon, TN",954
12103027502,"Tarpon Springs, FL",953
56021002000,"Burns, WY",953
25017311200,"Highlands, Lowell, MA",953
42101017900,"North Philadelphia, Philadelphia, PA",953
47037011100,"East Nashville, Nashville, TN",952
31055000200,"North Omaha, Omaha, NE",952
25005651200,"New Bedford, MA",952
48303000603,"North Overton, Lubbock, TX",952
39089756800,"Pataskala, OH",952
10001040201,"Smyrna, DE",951
48003950200,"Andrews, TX",951
26093744900,"South Lyon, MI",951
17063000700,"Coal City, IL",950
27035950100,"Emily, MN",950
49035111905,"Murray, UT",950
24043010100,"Highfield-Cascade, MD",950
26093713500,"Hartland, MI",950
6107002302,"Tulare, CA",950
48113018204,"Garland, TX",949
4013103900,"North Mountain Village, Phoenix, AZ",949
4019004328,"Green Valley Desert Hills, Green Valley, AZ",948
27019090402,"Victoria, MN",948
22051020203,"Metairie, LA",948
6037533502,"Huntington Park, CA",948
13111050100,"Mineral Bluff, GA",948
17197883515,"Butternut Creek Woods, Frankfort, IL",947
39011041201,"Saint Marys, OH",947
26163562400,"Plymouth, MI",946
22005030600,"Gonzales, LA",946
53065951400,"Nine Mile Falls, WA",945
12086009307,"Hialeah, FL",945
21037053302,"Wilder, KY",945
45063020300,"West Columbia, SC",945
55055101702,"Ixonia, WI",944
22051027803,"Harvey, LA",944
4005001200,"Flagstaff, AZ",944
12103024510,"Clearwater, FL",943
21111012105,"Louisville, KY",943
29047021101,"Kansas City, MO",943
17031806202,"Des Plaines, IL",943
48497150200,"Decatur, TX",942
24043011600,"Sharpsburg, MD",942
17113000104,"Normal, IL",942
55079170700,"South Milwaukee, WI",941
16027020901,"Nampa, ID",941
48121021734,"Lewisville, TX",941
48459950100,"Ore City, TX",940
46093020500,"New Underwood, SD",940
27053125600,"Prospect Park, Minneapolis, MN",939
26163563900,"Canton, MI",939
12071040305,"Richmond, Lehigh Acres, FL",939
42081011400,"Williamsport, PA",939
37139960501,"Elizabeth City, NC",939
42133020710,"Dover, PA",939
6037401701,"Claremont, CA",939
48201314002,"Southwest Houston, Houston, TX",939
12103027308,"Tarpon Springs, FL",939
25013813101,"Southwick, MA",938
27019090601,"Chanhassen, MN",938
6067009404,"Wilton, CA",938
12086005701,"Flagami, Miami, FL",938
35025000703,"Hobbs, NM",938
17031830007,"Richton Park, IL",938
26077002101,"Portage, MI",938
12127090806,"Breezewood Park, Orange City, FL",938
6037294620,"Wilmington, Los Angeles, CA",937
20061000700,"Junction City, KS",937
39025041305,"Cincinnati, OH",936
18059411000,"New Palestine, IN",936
6073012302,"Chula Vista, CA",935
29189210804,"Florissant, MO",935
4019002506,"Midvale Park, Tucson, AZ",934
6067009634,"Valley Hi / North Laguna, Sacramento, CA",934
55027961900,"Watertown, WI",934
12001001519,"Gainesville, FL",934
48113014602,"Irving, TX",934
12105010604,"Lake Somerset, Lakeland, FL",933
17031750400,"Kennedy Park, Chicago, IL",933
47165021201,"Hendersonville, TN",932
13215001000,"Columbus, GA",932
26077003004,"Kalamazoo, MI",932
18105000800,"Bloomington, IN",932
6019001410,"Roosevelt, Fresno, CA",932
55025012502,"Oregon, WI",932
41005021900,"Gladstone, OR",932
25001010208,"Provincetown, MA",931
48439102800,"Mistletoe Heights, Fort Worth, TX",930
1073010701,"Homewood, AL",930
29077002600,"Southeast Springfield, Springfield, MO",930
13095000600,"Albany, GA",930
12095013702,"Orlando, FL",930
42003473200,"Pittsburgh, PA",929
26163577200,"Lincoln Park, MI",929
9003500500,"Sheldon Charter Oak, Hartford, CT",929
6067007801,"Carmichael, CA",928
36081094203,"Queens County, NY",928
41029002000,"Ashland, OR",928
42077009600,"Dutch Hill, Allentown, PA",928
32510000200,"Carson City, NV",928
12086005104,"Little Havana, Miami, FL",928
48355002303,"South Side, Corpus Christi, TX",927
17031839900,"Bridgeport, Chicago, IL",926
6067004702,"Parkway Estates, Sacramento, CA",926
17111871003,"Marengo, IL",926
6067007905,"Glen Olive Oaks, Carmichael, CA",926
32003003427,"Las Vegas, NV",926
25021404400,"Wellesley, MA",925
21067003102,"Radcliffe/Marlboro, Lexington, KY",925
17201003805,"Machesney Park, IL",925
36005046000,"Bronx County, NY",925
12095013508,"South Semoran, Orlando, FL",925
6071008710,"Yucaipa, CA",925
48439113114,"North Arlington, Arlington, TX",924
18173030702,"Newburgh, IN",924
27035950502,"Merrifield, MN",924
9005360300,"Oakville, Watertown, CT",924
27163070103,"Forest Lake, MN",924
6019001301,"Roosevelt, Fresno, CA",923
39049000500,"Clintonville, Columbus, OH",923
48485011700,"Wichita Falls, TX",923
41051009701,"Southeast Portland, Portland, OR",923
53033029700,"Scenic Hill, Kent, WA",923
5085020103,"Austin, AR",923
42131400400,"Tunkhannock, PA",922
26055551100,"Traverse City, MI",922
36111955400,"Wallkill, NY",922
18063210608,"Plainfield, IN",922
10001041500,"Dover, DE",921
21111008900,"Belknap, Louisville, KY",921
6023010902,"Carlotta, CA",921
17031671100,"Englewood, Chicago, IL",920
11001009204,"Edgewood, Washington, DC",920
25005651600,"New Bedford, MA",920
12071040124,"Centennial, Lehigh Acres, FL",920
45079010701,"Columbia, SC",920
48201333700,"Greater Hobby Area, Houston, TX",919
17043843200,"Villa Park, IL",919
48029161302,"Southside, San Antonio, TX",919
39017010500,"Hamilton, OH",918
18091040400,"Michigan City, IN",918
17031843100,"Lawndale, Chicago, IL",917
48355003305,"South Side, Corpus Christi, TX",917
49035112301,"Murray, UT",917
36029007304,"Grand Island, NY",917
39085201100,"Willoughby Hills, OH",917
9003405500,"Bristol, CT",916
12071001701,"Fort Myers, FL",916
4013421201,"Mesa Grande, Mesa, AZ",916
27123042101,"Little Canada, MN",915
25013801102,"South End, Springfield, MA",915
28047001501,"Gulfport, MS",914
4021000317,"Apache Junction, AZ",913
48029141700,"San Antonio, TX",913
10003001300,"Highlands, Wilmington, DE",913
32003003419,"Las Vegas, NV",913
45019002605,"West Ashley, Charleston, SC",913
12061050808,"Sebastian, FL",912
48469001601,"Victoria, TX",912
42091206201,"Royersford, PA",912
37109071202,"Denver, NC",911
51009010600,"Madison Heights, VA",911
51770002900,"Roanoke, VA",911
51103030100,"Lancaster, VA",910
17031670700,"South Side, Chicago, IL",909
10003010104,"Claymont, DE",909
5145070401,"Searcy, AR",909
17111870905,"Woodstock, IL",908
6045011200,"Philo, CA",908
18097330103,"Indianapolis, IN",908
6065045703,"Coachella, CA",907
12057002300,"Northwest Tampa, Tampa, FL",907
17031813801,"Cicero, IL",907
6107003601,"West Porterville, Porterville, CA",906
26111290300,"Midland, MI",906
8065961900,"Leadville, CO",906
42095014200,"West Ward, Easton, PA",905
25003900900,"Pittsfield, MA",905
39049009000,"Bullitt Park, Columbus, OH",905
55079002600,"Old North Milwaukee, Milwaukee, WI",905
37119003012,"Cameron Wood, Charlotte, NC",904
13021013504,"Macon, GA",904
12057001400,"Northwest Tampa, Tampa, FL",904
17067954000,"Nauvoo, IL",904
36067016400,"Syracuse, NY",903
1031011202,"Enterprise, AL",903
25027709600,"Leominster, MA",903
36055011800,"Fairport, NY",903
39153532003,"Norton, OH",903
31153010204,"Bellevue, NE",902
18061060500,"Corydon, IN",902
1033020400,"Sheffield, AL",902
6019001201,"Roosevelt, Fresno, CA",901
25027730300,"Greendale, Worcester, MA",900
37049960404,"New Bern, NC",900
13135050434,"Norcross, GA",900
12057011303,"Tampa, FL",900
12057013411,"Riverview, FL",900
55025000204,"Madison, WI",899
48439114204,"Azle, TX",899
31055000800,"East Omaha, Omaha, NE",899
55079002200,"Lincoln Park, Milwaukee, WI",899
39045030300,"Baltimore, OH",899
8029964900,"Delta, CO",899
36005036501,"Bronx County, NY",899
12101032904,"Zephyrhills Colony Company, Zephyrhills, FL",898
48167722300,"Texas City, TX",898
23011015000,"Readfield, ME",898
51107610900,"Middleburg, VA",898
40119010800,"Stillwater, OK",898
26075005700,"Jackson, MI",897
51680001800,"Mayfield, Lynchburg, VA",896
48113013606,"Far North Dallas, Dallas, TX",896
42011001500,"Reading, PA",896
49049000103,"Lehi, UT",895
17031822101,"Oak Lawn, IL",895
36091062700,"Waterford, NY",895
36039080900,"Catskill, NY",895
1097002501,"Carlen, Mobile, AL",895
48245006900,"Port Arthur, TX",895
51710005800,"Norfolk, VA",894
39045030700,"Lithopolis, OH",894
36067011011,"Liverpool, NY",894
36103169901,"Riverhead, NY",894
20209040400,"Northwest, Kansas City, KS",893
44007010600,"Riverside, East Providence, RI",893
17197880114,"Bolingbrook, IL",893
47037015404,"Hermitage, Nashville, TN",892
2150000300,"Kodiak, AK",892
13135050211,"Duluth, GA",891
13127000403,"Brunswick, GA",891
29031880700,"Cape Girardeau, MO",891
48423002007,"Tyler, TX",891
24045010400,"Salisbury, MD",891
37071033305,"Gastonia, NC",890
13103030204,"Guyton, GA",890
38101010301,"Minot, ND",890
55021970900,"Lodi, WI",890
42003486900,"Duquesne, PA",889
36005008300,"Bronx County, NY",889
38105953900,"Williston, ND",889
4025000604,"Prescott Valley Units, Prescott Valley, AZ",889
25003900300,"Pittsfield, MA",888
53063012402,"Spokane, WA",888
21103090301,"Smithfield, KY",888
48451001704,"San Angelo, TX",888
35001004604,"Albuquerque, NM",888
36041950400,"Wells, NY",887
39049008380,"Southwest Columbus, Grove City, OH",887
13015960700,"Cartersville, GA",887
5045030600,"Conway, AR",887
16001002312,"West Valley, Boise, ID",887
48423001604,"Tyler, TX",887
44007010702,"Riverside, East Providence, RI",887
22011960700,"Ragley, LA",886
36109001600,"Trumansburg, NY",886
9003468101,"Granby, CT",886
37063001709,"Northeast Durham, Durham, NC",886
37183054001,"North Bend Townhomes, Raleigh, NC",886
6067007504,"Sacramento, CA",886
4007000200,"Payson, AZ",885
25027707400,"Gardner, MA",885
42079212800,"Kingston, PA",885
48201231100,"Northeast Houston, Houston, TX",885
13067031004,"Marietta, GA",885
55025012900,"Mazomanie, WI",885
21113060102,"Nicholasville, KY",885
9003502500,"South End, Hartford, CT",884
41017000402,"Sunriver, OR",884
28047003204,"Gulfport, MS",884
42055011600,"Mercersburg, PA",884
12015020101,"Punta Gorda, FL",884
8041006302,"Colorado Springs, CO",884
48303001804,"Quaker Heights, Lubbock, TX",883
12005000803,"Panama City, FL",883
6019007201,"Kingsburg, CA",883
30049000502,"Helena, MT",882
12069030914,"Mount Dora, FL",882
55025011000,"Fox Ridge, Middleton, WI",882
4019003903,"Elvira, Tucson, AZ",882
13117130409,"Cumming, GA",882
31055006102,"North Omaha, Omaha, NE",882
21037051300,"Fort Thomas, KY",882
47021070203,"Chapmansboro, TN",881
6029002600,"Southgate, Bakersfield, CA",881
41051009803,"Centennial, Portland, OR",881
6019000700,"Edison, Fresno, CA",881
17031828000,"Lansing, IL",881
54003971300,"Martinsburg, WV",881
36091060501,"Corinth, NY",881
12057000700,"Sulphur Springs, Tampa, FL",880
42045404103,"Ridley Park, PA",880
34007611100,"Bellmawr, NJ",880
6107003700,"Porterville, CA",879
36055002400,"Lyell-Otis, Rochester, NY",879
12109020300,"St. Augustine, FL",879
48201422600,"Southwest Houston, Houston, TX",878
17031826600,"Riverdale, IL",877
39061023521,"Blue Ash, OH",877
42003421200,"Pittsburgh, PA",877
26049010504,"Mount Morris, MI",877
16083000700,"Twin Falls, ID",877
8013013205,"Longmont, CO",876
53067011821,"Olympia, WA",876
29510117400,"Tower Grove East, St. Louis, MO",875
13217100201,"Covington, GA",875
47037019003,"Hillbrook, Nashville, TN",875
53053071601,"Tacoma, WA",875
26139023100,"Holland, MI",874
48027020100,"Troy, TX",873
17031691000,"South Side, Chicago, IL",873
48439105502,"Fort Worth, TX",873
17019001204,"Champaign, IL",873
50025967700,"Putney, VT",873
25013812300,"West Springfield, MA",873
6089012601,"Oak Run, CA",872
22033004602,"Zachary, LA",872
12071001401,"Fort Myers, FL",872
37189920500,"Boone, NC",872
1125010407,"Tuscaloosa, AL",872
39049000420,"Clintonville, Columbus, OH",871
48479001809,"Laredo, TX",871
39017010904,"Fairfield, OH",870
12099007744,"Brentwood of Boca, Boca Raton, FL",870
17031829200,"Chicago Heights, IL",869
29169470400,"Waynesville, MO",869
27053021502,"New Hope, MN",869
42079217001,"Luzerne County, PA",869
48039661501,"Alvin, TX",869
27123035300,"Lexington - Hamline South, Saint Paul, MN",869
12057005302,"Palmetto Beach, Tampa, FL",868
17031823102,"Worth, IL",868
36055015303,"Brockport, NY",868
17031813701,"Cicero, IL",868
12031013100,"Venetia, Jacksonville, FL",868
39049008821,"South Columbus, Columbus, OH",867
27053022902,"Browndale, Minneapolis, MN",867
17043841704,"Carol Stream, IL",867
13115000300,"Rome, GA",867
48453002003,"South Austin, Austin, TX",866
26163507800,"Highland Park, MI",865
37183052101,"Southeast Raleigh, Raleigh, NC",865
25001011801,"Yarmouth Port, Yarmouth, MA",865
45083022005,"Moore, SC",865
42017100207,"Bensalem, PA",865
41039001902,"Springfield, OR",864
13245010203,"Tanglewood, Augusta, GA",864
47149040807,"Murfreesboro, TN",864
51025930300,"White Plains, VA",864
50001960500,"Addison County, VT",863
6019006000,"Sanger, CA",862
12009071100,"Mims, FL",861
18043071004,"Greenville, IN",861
53005010708,"West Richland, WA",861
4025001403,"Yarnell, AZ",860
36065022701,"Rome, NY",860
16055001500,"Coeur d'Alene, ID",860
37045951502,"Mooresboro, NC",860
40109108530,"Northwest Oklahoma City, Oklahoma City, OK",860
27037060710,"Burnsville, MN",860
56025000400,"Casper, WY",860
36077590800,"Oneonta, NY",860
37037020103,"Chapel Hill, NC",859
12017451101,"Inverness, FL",859
29095013801,"Lee's Summit, MO",859
9015903100,"Putnam District, Putnam, CT",859
18117951800,"Paoli, IN",859
48491020805,"Hutto, TX",858
34011010600,"Bridgeton, NJ",858
49035101200,"Greater Avenues, Salt Lake City, UT",858
36067015601,"Kirkville, NY",858
13097080103,"Lithia Springs, GA",858
1101006100,"Montgomery, AL",858
42003180700,"Mount Washington, Pittsburgh, PA",858
25013810403,"Ludlow, MA",858
18089041700,"Lake Station, IN",858
27123031802,"Greater East Side, Saint Paul, MN",857
49005001202,"Logan, UT",857
17031811302,"Franklin Park, IL",857
8005006603,"Littleton, CO",856
34005703201,"Southampton Township, NJ",856
48027020600,"Temple, TX",856
42101028100,"Logan/ Ogontz/ Fern Rock, Philadelphia, PA",856
42101015600,"Norris Square, Philadelphia, PA",856
29189211331,"Florissant, MO",856
12069030803,"Tavares, FL",856
17031813302,"Chicago, IL",855
12075970301,"Chiefland, FL",855
55089630202,"Port Washington, WI",855
12057002200,"Old Seminole Heights, Tampa, FL",855
26139024300,"Allendale, Allendale Charter Township, MI",855
32003003413,"Las Vegas, NV",855
19153010209,"Ankeny, IA",854
21113060502,"Nicholasville, KY",854
53061040800,"Port Gardner, Everett, WA",854
48113014601,"Irving, TX",854
20091051902,"Overland Park, KS",854
37135011000,"Hillsborough, NC",853
37019020303,"Bolivia, NC",853
28121020703,"Pearl, MS",853
17163503211,"Belleville, IL",853
19155031602,"Council Bluffs, IA",853
6019007700,"Riverdale, CA",852
39095001000,"Lagrange, Toledo, OH",852
16011950700,"Blackfoot, ID",852
37051003302,"Westover, Fayetteville, NC",851
47037016300,"Edgehill, Nashville, TN",851
55127000901,"Elkhorn, WI",851
45063021034,"West Columbia, SC",850
6067005506,"Sacramento, CA",850
9003520400,"Glastonbury Center, Glastonbury, CT",850
26077002004,"West Portage, Portage, MI",850
26051000200,"Gladwin, MI",850
13095010500,"Albany, GA",850
39049008141,"Galloway Ridge, Galloway, OH",850
21111010312,"Prospect, KY",850
13215003301,"Columbus, GA",850
49027974200,"Hinckley, UT",849
13103030202,"Springfield, GA",849
48201221000,"Eastex/ Jensen, Houston, TX",849
12095012402,"Northwest Orlando, Orlando, FL",849
26163573100,"Dearborn Heights, MI",849
55079120300,"Greenfield, WI",848
42055010500,"Fayetteville, PA",847
6037224200,"Central LA, Los Angeles, CA",847
40109101600,"Central Oklahoma City, Oklahoma City, OK",847
53017950300,"East Wenatchee, WA",847
12017451400,"Inverness, FL",847
19139050400,"Muscatine County, IA",847
32019960201,"Silver Springs, NV",846
49035113310,"West Valley City, UT",846
56007968000,"Saratoga, WY",846
48355003401,"South Side, Corpus Christi, TX",846
19153010406,"Urbandale, IA",845
48201232702,"Northeast Houston, Houston, TX",845
28059042700,"Moss Point, MS",844
1121010202,"Lincoln, AL",844
17031829600,"South Chicago Heights, IL",844
40109106302,"College Park, Oklahoma City, OK",843
55089650101,"Cedarburg, WI",842
26115832200,"South Monroe, Monroe, MI",842
37051001903,"Douglas Byrd, Fayetteville, NC",842
39061022301,"Cincinnati, OH",841
48029141402,"East Side, San Antonio, TX",841
8041004009,"Colorado Springs, CO",840
22055001404,"Youngsville, LA",840
8031007089,"East, Denver, CO",840
6067009201,"Sacramento, CA",839
13073030106,"Martinez, GA",838
37119001915,"East Forest, Charlotte, NC",838
41067031005,"Vose, Beaverton, OR",838
26163534200,"Detroit, MI",838
27123042002,"Lauderdale, MN",838
42077002100,"Allentown, PA",838
17031690900,"Greater Grand Crossing, Chicago, IL",838
42011014200,"Mertztown, PA",837
31109003402,"West A, Lincoln, NE",837
12103025800,"Clearwater, FL",837
47157022600,"Memphis, TN",836
17037000500,"Sycamore, IL",835
55139003100,"Neenah, WI",835
21111011516,"Louisville, KY",834
26163503400,"Osborn, Detroit, MI",833
39049009720,"Ziner Farm, Grove City, OH",832
36067010800,"North Syracuse, NY",832
29095014300,"South Kansas City, Kansas City, MO",832
42107003400,"Auburn, PA",831
5051011000,"Hot Springs National Park, Piney, AR",831
48061013308,"Southmost, Brownsville, TX",831
51710004500,"Middle Towne Arch, Norfolk, VA",831
47125101304,"Clarksville, TN",831
12081000601,"Bradenton, FL",830
17183000700,"Danville, IL",829
1095031200,"Boaz, AL",829
18095011700,"Pendleton, IN",829
51680001900,"Fairview Heights, Lynchburg, VA",829
42049010101,"West Springfield, PA",829
17163503324,"Belleville, IL",829
48029171602,"Edgewood, San Antonio, TX",829
8013013401,"Longmont, CO",829
42101027100,"North Philadelphia, Philadelphia, PA",828
1101005410,"Montgomery, AL",828
37183054006,"North Haven, Raleigh, NC",828
12009060600,"Titus Village, Titusville, FL",828
39029951400,"Lisbon, OH",828
5143011001,"Farmington, AR",827
1125012501,"Tuscaloosa, AL",827
55079014300,"East Town, Milwaukee, WI",826
6077001102,"Stockton, CA",826
36025970100,"East Meredith, NY",826
29189214500,"Overland, MO",826
48165950300,"Seminole, TX",826
30029000800,"Kalispell, MT",826
23011014500,"Fayette, ME",825
