"tract","Name","Employment_Rate_rP_gP_pall"
42091208000,"Pennsburg, PA",0.8111
12011110330,"Pembroke Pines, FL",0.8111
18035002601,"Muncie, IN",0.8111
39093071201,"Eastern Heights, Elyria, OH",0.8111
6001430800,"Castro Valley, CA",0.8111
21179930200,"Coxs Creek, KY",0.8111
25017341700,"Malden, MA",0.8111
4001970300,"Saint Johns, AZ",0.8111
24033800605,"Greater Upper Marlboro, Upper Marlboro, MD",0.8111
37081016010,"Maple Ridge, Greensboro, NC",0.8111
36055012500,"Rochester, NY",0.8111
42001030600,"Gettysburg, PA",0.8111
19187010300,"Gowrie, IA",0.8111
34003039100,"Oakland, NJ",0.8111
15003000112,"Hawaii Kai, Honolulu, HI",0.8111
36081150702,"Queens County, NY",0.8111
34005701502,"Trenton, NJ",0.8111
8013013212,"Longmont, CO",0.8111
12109020801,"Jacksonville, FL",0.8111
39171950100,"Pioneer, OH",0.8111
8077001001,"Grand Junction, CO",0.8111
40143005806,"Owasso, OK",0.8111
36059517302,"Glen Cove, NY",0.8111
34035053501,"Somerset, Franklin Township, NJ",0.8111
17179021603,"Morton, IL",0.8111
17037000500,"Sycamore, IL",0.8111
27053021502,"New Hope, MN",0.8111
44007014502,"Cranston, RI",0.8111
34005700408,"Maple Shade Township, NJ",0.8111
25025010701,"Back Bay West, Boston, MA",0.8111
6059021824,"Yorba Linda, CA",0.8111
36029015002,"Erie County, NY",0.8111
8059009840,"Northwest Arvada, Arvada, CO",0.8111
17043846409,"Aurora, IL",0.8111
46109940800,"Peever, SD",0.811
26091060500,"Clayton, MI",0.811
30105100500,"Glasgow, MT",0.811
34039034600,"Linden, NJ",0.811
6097150304,"Sonoma, CA",0.811
34009020800,"Sea Isle City, NJ",0.811
39167020300,"Marietta, OH",0.811
48441012000,"Lytle Area, Abilene, TX",0.811
21093000400,"Radcliff, KY",0.811
26037010105,"DeWitt, MI",0.811
24013501001,"Taneytown, MD",0.811
12109020804,"Jacksonville, FL",0.811
25005646101,"Westport, MA",0.811
18097360405,"Warren, Indianapolis, IN",0.811
56029965100,"Powell, WY",0.811
5119004306,"Maumelle, AR",0.811
20173009301,"Wichita, KS",0.811
26053950200,"Wakefield, MI",0.811
12109020706,"Plantation Oaks, Ponte Vedra Beach, FL",0.811
38105953700,"Williston, ND",0.811
42051260100,"Belle Vernon, PA",0.811
9001110600,"Shelton, CT",0.811
26161405100,"Bryant Pattengill East, Ann Arbor, MI",0.811
56017967800,"Thermopolis, WY",0.811
17043842100,"Glen Ellyn, IL",0.811
36047016600,"Kings County, NY",0.811
38003968000,"Sanborn, ND",0.811
34013015200,"Bloomfield, NJ",0.811
6013351200,"Lafayette, CA",0.811
4019004429,"Continental Reserve, Tucson, AZ",0.811
8005005632,"Centennial, CO",0.811
6085507903,"Joaquin Miller, San Jose, CA",0.811
23019030000,"Millinocket, ME",0.811
47157021612,"Collierville, TN",0.811
36055007600,"Culver-Winton-Main, Rochester, NY",0.811
48439104202,"Westcliff, Fort Worth, TX",0.811
25009214100,"Topsfield, Topsfield, MA",0.811
9001061600,"Fairfield, CT",0.811
12127091025,"Deltona Lakes, Deltona, FL",0.811
18053010100,"Marion, IN",0.811
42091208704,"Sanatoga, PA",0.811
42003450700,"Coraopolis, PA",0.811
6001440306,"Union City, CA",0.811
18073101200,"Rensselaer, IN",0.811
33015065007,"Hampton, NH",0.811
31111960200,"North Platte, NE",0.811
39049007952,"Riverplace, Columbus, OH",0.811
48309002000,"Robinson, TX",0.811
34031143200,"Hawthorne, NJ",0.8109
29099700119,"Arnold, MO",0.8109
12001002207,"Gainesville, FL",0.8109
39035140400,"Cleveland Heights, OH",0.8109
29021000400,"Saint Joseph, MO",0.8109
48309003602,"Riesel, TX",0.8109
48453002106,"University Hills and Windsor Park, Austin, TX",0.8109
5007020503,"Bentonville, AR",0.8109
21101020701,"Henderson, KY",0.8109
34037372600,"Stockholm, Hardyston Township, NJ",0.8109
39035195600,"Bedford Heights, OH",0.8109
23019004300,"Brewer, ME",0.8109
17043841504,"West Chicago, IL",0.8109
12086012100,"Hialeah, FL",0.8109
51127700100,"Quinton, VA",0.8109
51083930600,"South Boston, VA",0.8109
27163071017,"Woodbury, MN",0.8109
23005004001,"Gorham, ME",0.8109
47157021141,"Cordova, Memphis, TN",0.8109
17167002802,"Springfield, IL",0.8109
41057960200,"Rockaway Beach, OR",0.8109
26159010100,"Gobles, MI",0.8109
29077004003,"Springfield, MO",0.8109
25027739100,"Shrewsbury, MA",0.8109
47157022322,"Whitehaven, Memphis, TN",0.8109
45091061008,"Fort Mill, SC",0.8109
12099007407,"Highland Beach, FL",0.8109
25013810800,"Chicopee, MA",0.8109
37183053522,"Cary, NC",0.8109
18163010600,"Westside, Evansville, IN",0.8109
21067004204,"Lexington, KY",0.8109
24033801901,"Temple Hills, MD",0.8109
39155921200,"Warren, OH",0.8109
15003008002,"Pearl City, HI",0.8109
17031804609,"Schaumburg, IL",0.8109
48255970200,"Karnes City, TX",0.8109
40053956400,"Pond Creek, OK",0.8109
25021420201,"Randolph, MA",0.8109
39025041501,"Cincinnati, OH",0.8109
39025041403,"Cincinnati, OH",0.8109
48085030512,"Hunters Creek, Frisco, TX",0.8109
13135050714,"Lilburn, GA",0.8109
31025965600,"Plattsmouth, NE",0.8108
17043841112,"Bloomingdale, IL",0.8108
51179010107,"Stafford, VA",0.8108
18091042800,"Union Mills, IN",0.8108
17131040400,"Viola, IL",0.8108
42045403602,"Norwood, PA",0.8108
17063000102,"Minooka, IL",0.8108
25017382601,"Natick, MA",0.8108
48135002501,"Odessa, TX",0.8108
24015031301,"Port Deposit, MD",0.8108
6037555202,"El Dorado, Long Beach, CA",0.8108
39035180104,"Richmond Heights, OH",0.8108
6037502200,"Whittier, CA",0.8108
17197880120,"Bolingbrook, IL",0.8108
15003008302,"Ewa, Ewa Beach, HI",0.8108
24031701316,"Sandy Spring, Ashton-Sandy Spring, MD",0.8108
53075000300,"Pullman, WA",0.8108
24025301704,"Belcamp, MD",0.8108
17031813200,"Oak Park, IL",0.8108
34003023502,"Hackensack, NJ",0.8108
26077002005,"West Portage, Portage, MI",0.8108
6059099217,"Huntington Beach, CA",0.8108
40027201611,"South Oklahoma City, Oklahoma City, OK",0.8108
26145010304,"Saginaw Township North, Saginaw, MI",0.8108
45003020701,"North Augusta, SC",0.8108
6073008328,"Pacific Highlands Ranch, San Diego, CA",0.8108
15001020701,"Hilo, HI",0.8108
53077001602,"Yakima, WA",0.8108
53017950600,"East Wenatchee, WA",0.8108
32031002408,"Northwest Reno, Reno, NV",0.8108
25027754200,"Webster, MA",0.8108
19153001000,"Beaverdale, Des Moines, IA",0.8108
55105002100,"Beloit, WI",0.8108
13067031505,"Powder Springs, GA",0.8108
19169000100,"Ames, IA",0.8108
42003521401,"Turnpike Gardens, Monroeville, PA",0.8108
45043920201,"Andrews, SC",0.8108
51013100300,"Old Glebe, Arlington, VA",0.8108
9015800500,"Windham, CT",0.8108
8069001806,"Loveland, CO",0.8108
21111010004,"Louisville, KY",0.8108
27123032600,"Thomas - Dale, Saint Paul, MN",0.8108
18147953100,"Rockport, IN",0.8108
42029302804,"West Chester, PA",0.8108
29183310100,"Saint Charles, MO",0.8108
18183050700,"Columbia City, IN",0.8108
27053026205,"Minnetonka, MN",0.8107
23017966700,"Fryeburg, ME",0.8107
8059012057,"Marina Pointe, Littleton, CO",0.8107
53033002600,"Northeast Seattle, Seattle, WA",0.8107
51041100921,"Richmond, VA",0.8107
36119010902,"White Plains, NY",0.8107
12103027903,"Paradise Island, Treasure Island, FL",0.8107
11001001100,"Northwest Washington, Washington, DC",0.8107
25009263100,"West Newbury, MA",0.8107
51036600300,"Charles City, VA",0.8107
34007608304,"Camden County, NJ",0.8107
38089963900,"Dickinson, ND",0.8107
12009061100,"Titusville, FL",0.8107
8041006700,"West Colorado Springs, Manitou Springs, CO",0.8107
1125012502,"Tuscaloosa, AL",0.8107
18125953900,"Velpen, IN",0.8107
18167001000,"Fort Harrison, Terre Haute, IN",0.8107
36059519601,"Plainview, NY",0.8107
23001041500,"Minot, ME",0.8107
39043040800,"Sandusky, OH",0.8107
27123037403,"Highwood, Saint Paul, MN",0.8107
39035186205,"Strongsville, OH",0.8107
9003502300,"South End, Hartford, CT",0.8107
13113140406,"Fayetteville, GA",0.8107
5119002208,"West Markham, Little Rock, AR",0.8107
6095252315,"Fairfield, CA",0.8107
51059480801,"Herndon, VA",0.8107
11001001500,"Northwest Washington, Washington, DC",0.8107
27053026612,"Plymouth, MN",0.8107
13051004300,"Savannah, GA",0.8107
6037401304,"Bonita, San Dimas, CA",0.8107
17097861508,"Gurnee, IL",0.8107
17031804810,"Schaumburg, IL",0.8107
8041003705,"Briargate, Colorado Springs, CO",0.8107
23031038001,"Kittery, Kittery, ME",0.8107
34029727001,"Lavallette, NJ",0.8107
20091052700,"De Soto, KS",0.8107
6085507206,"Monte Sereno, CA",0.8107
51023040402,"Cloverdale, VA",0.8107
18167010300,"West Terre Haute, IN",0.8107
51059430400,"Springfield, VA",0.8107
39161020800,"Van Wert, OH",0.8107
36047021000,"Kings County, NY",0.8107
4019004722,"Fairfield Sunrise East, Tucson, AZ",0.8107
17019010100,"Rantoul, IL",0.8107
26091061500,"Adrian, MI",0.8107
20125950800,"Coffeyville, KS",0.8107
18097380403,"Beech Grove, IN",0.8107
42045404101,"Swarthmore, PA",0.8107
36029004300,"Kensington, Buffalo, NY",0.8107
37133000700,"Camp Lejeune, NC",0.8107
42129806600,"Tarrs, PA",0.8106
36103123401,"Lindenhurst, NY",0.8106
12019030703,"Fleming Island, FL",0.8106
55133203101,"Pebble Valley, Waukesha, WI",0.8106
34015501608,"Williamstown, Monroe Township, NJ",0.8106
34025802100,"Hazlet, NJ",0.8106
9009154500,"West Haven, CT",0.8106
17043841113,"Bloomingdale, IL",0.8106
17031807400,"Skokie, IL",0.8106
42095015500,"Pen Argyl, PA",0.8106
36109000400,"Ithaca, NY",0.8106
55111000402,"Baraboo, WI",0.8106
26075005600,"Jackson, MI",0.8106
21227010803,"Bowling Green, KY",0.8106
18157001400,"Lafayette, IN",0.8106
26163579900,"Dearborn, MI",0.8106
37183053523,"Preston, Cary, NC",0.8106
48029181713,"Far West Side, San Antonio, TX",0.8106
22115950704,"Fort Polk, Fort Polk South, LA",0.8106
55125950200,"Conover, WI",0.8106
17143003900,"Dunlap, IL",0.8106
39051040400,"Delta, OH",0.8106
20091053707,"Gardner, KS",0.8106
23005004502,"Freeport, Freeport, ME",0.8106
34005700504,"Moorestown-Lenola, Moorestown, NJ",0.8106
51153901012,"Montclair, VA",0.8106
39151712000,"North Canton, OH",0.8106
33011002702,"Goffstown, NH",0.8106
36103110300,"Halesite, NY",0.8106
24017850500,"Welcome, MD",0.8106
17043846702,"Addison, IL",0.8106
6075021600,"Noe Valley, San Francisco, CA",0.8106
41003010900,"Philomath, OR",0.8106
26099261600,"Warren Woods, Warren, MI",0.8106
33017081200,"Dover, NH",0.8106
37147000301,"Greenville, NC",0.8106
33011002300,"Manchester, NH",0.8106
37055970200,"Kill Devil Hills, NC",0.8106
9007595101,"East Haddam, CT",0.8106
42049012100,"Waterford, PA",0.8106
27053021900,"Golden Valley, MN",0.8106
34031124312,"Clifton, NJ",0.8106
26045020102,"Waverly, Lansing, MI",0.8106
12095017015,"Orlando, FL",0.8106
36113070800,"Queensbury, NY",0.8106
34039036500,"Westfield, NJ",0.8106
48439113921,"Fort Worth, TX",0.8106
6037403403,"Valle Lindo, Walnut, CA",0.8106
6037920111,"Santa Clarita, CA",0.8106
34029723600,"Toms River, NJ",0.8106
36001014802,"Medusa, NY",0.8106
33015003901,"Londonderry, Londonderry, NH",0.8106
44007013101,"Chepachet, Glocester, RI",0.8106
55009940003,"Green Bay, WI",0.8105
55067960300,"Antigo, WI",0.8105
36059408900,"Levittown, NY",0.8105
39035189111,"Westlake, OH",0.8105
1089002721,"Huntsville, AL",0.8105
25017383300,"Framingham, MA",0.8105
26021020900,"Niles, MI",0.8105
37023020301,"Morganton, NC",0.8105
19173180300,"New Market, IA",0.8105
27119020900,"Erskine, MN",0.8105
25017363103,"Acton, MA",0.8105
26099242500,"Clinton Township, MI",0.8105
9009130102,"Seymour, CT",0.8105
29045950100,"Luray, MO",0.8105
19163012701,"Davenport, IA",0.8105
40003955700,"Cherokee, OK",0.8105
20157978300,"Belleville, KS",0.8105
39151714802,"Navarre, OH",0.8105
19137960300,"Red Oak, IA",0.8105
42091201404,"Fort Washington, PA",0.8105
48201340700,"Clear Lake, Houston, TX",0.8105
51810042400,"North Central, Virginia Beach, VA",0.8105
30111000401,"Central - Terry, Billings, MT",0.8105
42091200402,"Hatboro, PA",0.8105
51177020203,"Fredericksburg, VA",0.8105
8005006711,"Centennial, CO",0.8105
21209040301,"Georgetown, KY",0.8105
18097360601,"Warren, Indianapolis, IN",0.8105
9009170700,"Meriden, CT",0.8105
40095094698,"Madill, OK",0.8105
48453001858,"Pflugerville, TX",0.8105
45079011603,"Columbia, SC",0.8105
48029171916,"Far West Side, San Antonio, TX",0.8105
29095005200,"East Side, Kansas City, MO",0.8105
47157021530,"Pembrook, Collierville, TN",0.8105
36015010400,"Horseheads, NY",0.8105
31035962200,"Fairfield, NE",0.8105
25017355000,"North Cambridge, Cambridge, MA",0.8105
17141961700,"Byron, IL",0.8105
31019969100,"Gibbon, NE",0.8105
6055201403,"Napa, CA",0.8105
51041101007,"Midlothian, VA",0.8105
36071012300,"Campbell Hall, NY",0.8105
18089010100,"Gary, IN",0.8105
9003510800,"East Hartford, CT",0.8105
13117130409,"Cumming, GA",0.8105
13067030342,"Roswell, GA",0.8105
26139025500,"Zeeland, MI",0.8105
42125721000,"Avella, PA",0.8105
16055000800,"Coeur d'Alene, ID",0.8104
39033974800,"Crestline, OH",0.8104
34037372000,"Newton, NJ",0.8104
22051022301,"Bonnabel Place, Metairie, LA",0.8104
20091052306,"Hidden Woods, Shawnee, KS",0.8104
38017040100,"Buffalo, ND",0.8104
6001450400,"Dublin, CA",0.8104
29095012906,"Bannister Acres, Kansas City, MO",0.8104
26075005301,"Jackson, MI",0.8104
48245002200,"Beaumont, TX",0.8104
42045410301,"Glen Mills, PA",0.8104
39129020320,"Circleville, OH",0.8104
48027020300,"Temple, TX",0.8104
29099700110,"Arnold, MO",0.8104
42017101808,"Warrington, PA",0.8104
37119005842,"Provincetowne, Charlotte, NC",0.8104
12103026815,"North Bay Hills, Safety Harbor, FL",0.8104
9001090700,"Trumbull, CT",0.8104
42079213700,"Plymouth, PA",0.8104
47065010432,"Hixson, Chattanooga, TN",0.8104
20091050302,"Missionhill Acres, Mission, KS",0.8104
8059009852,"Appleridge Estates, Arvada, CO",0.8104
33015106400,"Exeter, Exeter, NH",0.8104
38015011400,"Menoken, ND",0.8104
8005006854,"Greenwood Village, CO",0.8104
51025930100,"Alberta, VA",0.8104
25021414300,"Sharon, Sharon, MA",0.8104
9001200302,"Bethel, Bethel, CT",0.8104
20005081600,"Effingham, KS",0.8104
20061000400,"Junction City, KS",0.8104
42095017901,"Hellertown, PA",0.8104
10005050503,"Georgetown, DE",0.8104
24045010400,"Salisbury, MD",0.8104
37183053109,"Pine Meadow, Fuquay Varina, NC",0.8104
34039038601,"Scotch Plains, NJ",0.8104
8039961204,"Parker, CO",0.8104
42091200903,"Lansdale, PA",0.8104
39085201300,"Ridge Acres Estates, Willoughby, OH",0.8103
55079020300,"Morgandale, Milwaukee, WI",0.8103
48439111551,"Mansfield, TX",0.8103
6085502101,"Central San Jose, San Jose, CA",0.8103
29047021805,"Kearney, MO",0.8103
46103011200,"Rapid City, SD",0.8103
42001031101,"McSherrystown, PA",0.8103
22103040605,"Covington, LA",0.8103
21123960101,"New Haven, KY",0.8103
31025966000,"Murray, NE",0.8103
27053026611,"Plymouth, MN",0.8103
8014030400,"Broomfield, CO",0.8103
4019004326,"Los Arroyos, Green Valley, AZ",0.8103
42091200704,"Hatfield, PA",0.8103
36069052100,"Canandaigua, NY",0.8103
33011021000,"Weare, NH",0.8103
5043490100,"Monticello, AR",0.8103
12009067100,"Patrick Air Force Base, FL",0.8103
34007606000,"Haddon Heights, NJ",0.8103
5119002104,"Midtown, Little Rock, AR",0.8103
26099224400,"Macomb, MI",0.8103
34031124323,"Clifton, NJ",0.8103
39035174205,"North Olmsted, OH",0.8103
29189219800,"St. Louis, MO",0.8103
17043844902,"Downers Grove, IL",0.8103
17119403101,"Edwardsville, IL",0.8103
56037971600,"Sweetwater County, WY",0.8103
48181001801,"Howe, TX",0.8103
36007012500,"Windsor, NY",0.8103
39167021300,"Lowell, OH",0.8103
19163012602,"Davenport, IA",0.8103
18063210103,"Brownsburg, IN",0.8103
53033021600,"Kenmore, WA",0.8103
33015100301,"Salem, NH",0.8103
31053964200,"Fremont, NE",0.8103
17043843200,"Villa Park, IL",0.8103
42133020710,"Dover, PA",0.8103
36085017010,"Richmond County, NY",0.8103
56003962800,"Lovell, WY",0.8103
36027210301,"Beacon, NY",0.8103
39161020300,"Ohio City, OH",0.8103
39089756500,"Pataskala, OH",0.8103
36101961900,"Canisteo, NY",0.8103
55063000900,"Powell-Poage-Hamilton, La Crosse, WI",0.8103
50027966700,"Springfield, VT",0.8103
20209044900,"Bonner - Loring, Bonner Springs, KS",0.8102
34039034300,"Roselle, NJ",0.8102
6013364002,"San Pablo, CA",0.8102
40145030502,"Broken Arrow, OK",0.8102
34035052601,"Far Hills, NJ",0.8102
6001403800,"Lakeshore, Oakland, CA",0.8102
39169000300,"Wooster, OH",0.8102
17043845510,"Westmont, IL",0.8102
37067003004,"Kernersville, NC",0.8102
34023008502,"Dayton, South Brunswick Township, NJ",0.8102
34021003903,"Pennington, NJ",0.8102
27163070601,"Stillwater, MN",0.8102
6061020715,"South Cirby, Roseville, CA",0.8102
39035138107,"Brook Park, OH",0.8102
39103409002,"Medina, OH",0.8102
27123035700,"Summit Hill, Saint Paul, MN",0.8102
18081610202,"Greenwood, IN",0.8102
42091206905,"Harleysville, PA",0.8102
8059010306,"Allendale Area, Arvada, CO",0.8102
47157021430,"Germantown, TN",0.8102
56025000502,"Casper, WY",0.8102
25009260500,"Haverhill, MA",0.8102
42069110500,"Clarks Summit, PA",0.8102
31121966600,"Clarks, NE",0.8102
17097861702,"Waukegan, IL",0.8102
24021752301,"Frederick, MD",0.8102
6085505302,"Santa Clara, CA",0.8102
25017350200,"Winter Hill, Somerville, MA",0.8102
8039961207,"Elizabeth, CO",0.8102
15003003200,"Makiki - Lower Punchbowl - Tantalus, Honolulu, HI",0.8102
17031110100,"Jefferson Park, Chicago, IL",0.8102
39167020900,"Marietta, OH",0.8102
47183968300,"Sharon, TN",0.8102
48439113629,"Bedford, TX",0.8102
13135050527,"Lawrenceville, GA",0.8102
51161031201,"Vinton, VA",0.8102
9001042600,"Norwalk, CT",0.8102
19193000800,"Sioux City, IA",0.8102
41051009501,"Northeast Portland, Portland, OR",0.8102
9003480800,"Enfield, CT",0.8102
24031700311,"Clarksburg, MD",0.8102
2020001300,"Turnagain, Anchorage, AK",0.8102
39133601702,"Kent, OH",0.8102
10005050602,"Millsboro, DE",0.8101
25023530600,"Plymouth, MA",0.8101
55017010500,"Chippewa Falls, WI",0.8101
48157673902,"Telfair, Sugar Land, TX",0.8101
42091207101,"Souderton, PA",0.8101
15003011103,"Kailua, HI",0.8101
4019004430,"Fianchetto Farms, Marana, AZ",0.8101
8059012047,"Kipling Hills, Littleton, CO",0.8101
18003010809,"Countryside, Fort Wayne, IN",0.8101
42065950200,"Brockway, PA",0.8101
27111961600,"Battle Lake, MN",0.8101
8031015300,"Denver, CO",0.8101
48201552001,"Steeplechase, Houston, TX",0.8101
51159040200,"Farnham, VA",0.8101
17037001500,"DeKalb, IL",0.8101
42027012300,"State College, PA",0.8101
25025081001,"Mission Hill, Boston, MA",0.8101
6037501700,"East Whitter, Whittier, CA",0.8101
42075002702,"Lebanon, PA",0.8101
9001081200,"Stratford, CT",0.8101
39085206000,"Madison, OH",0.8101
22089062301,"Destrehan, LA",0.8101
42043024002,"Elizabethtown, PA",0.8101
17031823200,"Alsip, IL",0.8101
8041004503,"Fountain Valley, Colorado Springs, CO",0.8101
30111001801,"Rimrock, Billings, MT",0.8101
18157001600,"Lafayette, IN",0.8101
39103415400,"Brunswick, OH",0.8101
17137951800,"Jacksonville, IL",0.8101
17093890102,"Oswego, IL",0.8101
4013103207,"Paradise Valley Village, Scottsdale, AZ",0.8101
34025812501,"Millstone, NJ",0.8101
6001451300,"Livermore, CA",0.8101
24031700205,"Germantown, MD",0.8101
36053940102,"Oneida, NY",0.8101
39173020601,"Perrysburg, OH",0.8101
48029181722,"Far West Side, San Antonio, TX",0.8101
37081012511,"Hamilton Forest, Greensboro, NC",0.8101
26125160500,"Southfield, MI",0.8101
56013000300,"Lander, WY",0.8101
53033000500,"Broadview, Seattle, WA",0.8101
51683910202,"Manassas, VA",0.8101
25027732802,"Broadmeadow Brook, Worcester, MA",0.8101
42055010500,"Fayetteville, PA",0.8101
34015502100,"South Harrison Township, NJ",0.8101
39035136103,"Broadview Heights, OH",0.8101
17201000401,"Rockford, IL",0.8101
6085505203,"Santa Clara, CA",0.8101
12011070404,"Cooper City, FL",0.8101
6037530003,"South Montebello, Montebello, CA",0.8101
39035117800,"South - Collinwood, Cleveland, OH",0.8101
48121021625,"Castle Hills, Lewisville, TX",0.8101
34005704200,"Bordentown, NJ",0.8101
1017954300,"Valley, AL",0.8101
48453001755,"Great Hills, Austin, TX",0.8101
17043844401,"Downers Grove, IL",0.8101
23003950200,"Van Buren, ME",0.8101
17031800800,"Northfield, IL",0.8101
30009000500,"Bridger, MT",0.8101
21073070500,"Frankfort, KY",0.81
42045403200,"Aldan, PA",0.81
25017313101,"Tyngsborough, MA",0.81
42003522000,"Pitcairn, PA",0.81
12011060603,"Plantation, FL",0.81
42013101800,"Altoona, PA",0.81
9009186100,"North Branford, CT",0.81
4013611900,"Deer Valley, Phoenix, AZ",0.81
1101005408,"Montgomery, AL",0.81
39035185101,"South Euclid, OH",0.81
34035050901,"Martinsville, Bridgewater, NJ",0.81
26065005401,"Holt, Delhi charter Township, MI",0.81
