"tract","Name","%_Staying_in_Same_Commuting_Zone_as_Adults_rP_gP_pall"
17197881200,"Joliet, IL",0.775
53061052115,"Everett, WA",0.775
27053023300,"Hopkins, MN",0.775
24043000601,"Hagerstown, MD",0.7749
16001001100,"Boise, ID",0.7749
40109108802,"Choctaw, OK",0.7749
34003005000,"Carlstadt, NJ",0.7749
26087340000,"Almont, MI",0.7749
28033071120,"Hernando, MS",0.7749
42125796000,"Claysville, PA",0.7749
47059090700,"Mosheim, TN",0.7749
9005360400,"Oakville, Watertown, CT",0.7749
29510103700,"Clifton Heights, St. Louis, MO",0.7749
13223120202,"Dallas, GA",0.7749
36081001800,"Queens County, NY",0.7749
48339692300,"Porter, TX",0.7749
42017101401,"Feasterville-Trevose, PA",0.7749
17031823604,"Palos Heights, IL",0.7749
36059522700,"Seaford, NY",0.7749
12086002800,"Wynwood, Miami, FL",0.7749
4013616200,"Deer Valley, Glendale, AZ",0.7749
25023510300,"Brockton, MA",0.7749
36059414800,"North Bellmore, NY",0.7749
42069111700,"Scranton, PA",0.7749
53033010300,"Columbia City, Seattle, WA",0.7749
6029004701,"McFarland, CA",0.7749
36047028400,"Kings County, NY",0.7748
29189220300,"St. Louis, MO",0.7748
22057020800,"Thibodaux, LA",0.7748
32003002204,"Las Vegas, NV",0.7748
50011010700,"Saint Albans City, VT",0.7748
49057210403,"Ogden, UT",0.7748
27053102000,"Willard-Hay, Minneapolis, MN",0.7748
27053126000,"Phillips, Minneapolis, MN",0.7748
48251130208,"Burleson, TX",0.7748
49057200300,"Ogden, UT",0.7748
6059086901,"Southwest Anaheim, Anaheim, CA",0.7748
6107000401,"Dinuba, CA",0.7748
26163526000,"Detroit, MI",0.7748
55079002200,"Lincoln Park, Milwaukee, WI",0.7748
6073010110,"Nestor, San Diego, CA",0.7748
48131950100,"San Diego, TX",0.7748
29189215700,"University City, MO",0.7748
6037132101,"Van Nuys, Los Angeles, CA",0.7747
6037920018,"Santa Clarita, CA",0.7747
48029141900,"San Antonio, TX",0.7747
17031824506,"Oak Forest, IL",0.7747
22105953900,"Hammond, LA",0.7747
6019003001,"Roosevelt, Fresno, CA",0.7747
53033025806,"Renton, WA",0.7747
47065000400,"Bushtown, Chattanooga, TN",0.7747
48201321300,"Edgebrook, Houston, TX",0.7747
42091200501,"Hatboro, PA",0.7747
24005451402,"Middle River, MD",0.7747
27053109400,"Powderhorn, Minneapolis, MN",0.7747
17043841501,"West Chicago, IL",0.7747
1083020300,"Athens, AL",0.7747
18097360502,"Warren, Indianapolis, IN",0.7747
41067032409,"Hillsboro, OR",0.7747
39035188103,"Warrensville Heights, OH",0.7747
39073965200,"Logan, OH",0.7747
48113018403,"Garland, TX",0.7747
35001000901,"Trumbull Village, Albuquerque, NM",0.7746
40125500400,"Shawnee, OK",0.7746
53033023300,"West Lake Sammamish, Bellevue, WA",0.7746
6037190802,"Central LA, Los Angeles, CA",0.7746
6067004502,"Sacramento, CA",0.7746
53053071706,"Parkland, WA",0.7746
36081055600,"Queens County, NY",0.7746
8005005700,"Englewood, CO",0.7746
53033025803,"Renton, WA",0.7746
37081011300,"Asheboro Community, Greensboro, NC",0.7746
36047042800,"Kings County, NY",0.7746
4013320007,"South Tempe, Tempe, AZ",0.7746
17043841104,"Roselle, IL",0.7746
4023966103,"Nogales, AZ",0.7746
25025080500,"South End, Boston, MA",0.7746
48355001100,"Central City, Corpus Christi, TX",0.7746
34017013900,"Harrison, NJ",0.7746
42045402000,"Lansdowne, PA",0.7746
37115010500,"Marshall, NC",0.7746
12031010402,"Highlands, Jacksonville, FL",0.7746
36059300400,"Great Neck, NY",0.7746
34027045602,"Dover, NJ",0.7746
39035121700,"Lee - Miles, Cleveland, OH",0.7745
55079020000,"Jackson Park, Milwaukee, WI",0.7745
48303000100,"Lubbock, TX",0.7745
36103145805,"Lake Ronkonkoma, NY",0.7745
6065040405,"Pedley, Riverside, CA",0.7745
36055009604,"Charles House Area Council, Rochester, NY",0.7745
48113012604,"Dallas, TX",0.7745
45059920700,"Clinton, SC",0.7745
42013100300,"Altoona, PA",0.7745
9003405900,"Bristol, CT",0.7745
47139950201,"Delano, TN",0.7745
55079186200,"King Park, Milwaukee, WI",0.7745
25021419500,"Braintree, MA",0.7745
8059011602,"North Alameda, Lakewood, CO",0.7745
27037061106,"Hastings, MN",0.7745
25013810601,"Chicopee, MA",0.7745
26147650200,"St Clair County, MI",0.7745
4013061041,"Parque Verde, El Mirage, AZ",0.7745
42133000700,"York, PA",0.7745
6107000701,"Woodlake, CA",0.7744
36055013701,"Rochester, NY",0.7744
19155030800,"Council Bluffs, IA",0.7744
6059075515,"Tustin, CA",0.7744
22017024601,"Martin Luther King Dr. Area, Shreveport, LA",0.7744
21015070601,"Union, KY",0.7744
36047036400,"Kings County, NY",0.7744
9001073100,"North Bridgeport, Bridgeport, CT",0.7744
22113950902,"Abbeville, LA",0.7744
25005650102,"New Bedford, MA",0.7744
31055007436,"North Central Omaha, Omaha, NE",0.7744
12086005104,"Little Havana, Miami, FL",0.7744
27053020303,"Minneapolis, MN",0.7744
42007601300,"Beaver Falls, PA",0.7744
36005045102,"Bronx County, NY",0.7743
4013618200,"Deer Valley, Glendale, AZ",0.7743
6059021828,"Yorba Linda, CA",0.7743
40109108309,"Northwest Oklahoma City, Oklahoma City, OK",0.7743
54049020600,"Fairmont, WV",0.7743
49035102900,"People's Freeway, Salt Lake City, UT",0.7743
55133202800,"Waukesha, WI",0.7743
6071006402,"Curtis, San Bernardino, CA",0.7743
6073010107,"Palm City, San Diego, CA",0.7743
29189214500,"Overland, MO",0.7743
6037194102,"Central LA, Los Angeles, CA",0.7743
21073071100,"Frankfort, KY",0.7742
36047028700,"Kings County, NY",0.7742
53033030202,"Federal Way, WA",0.7742
42073000200,"New Castle, PA",0.7742
17031806300,"Des Plaines, IL",0.7742
4013610900,"Peoria, AZ",0.7742
6065042510,"Moreno Valley, CA",0.7742
36059302400,"Albertson, NY",0.7742
39151714902,"Waynesburg, OH",0.7742
6067009325,"Elk Grove, CA",0.7742
36091060300,"Corinth, NY",0.7742
53033008900,"Central District, Seattle, WA",0.7742
36029008003,"Kenilworth, Buffalo, NY",0.7742
4019004320,"Tucson, AZ",0.7742
55079018000,"Bay View, Milwaukee, WI",0.7742
29021003000,"Saint Joseph, MO",0.7742
12071000502,"Fort Myers, FL",0.7742
39049009311,"Shady Lane, Columbus, OH",0.7742
39035177104,"Parma, OH",0.7742
42045404800,"Chester, PA",0.7742
6059032041,"Trabuco Canyon, CA",0.7742
31055006000,"North Omaha, Omaha, NE",0.7741
34011040902,"Vineland, NJ",0.7741
6067005502,"North Sacramento, Sacramento, CA",0.7741
21007950300,"Wickliffe, KY",0.7741
53063010301,"Deer Park, WA",0.7741
39049009712,"Brookgrove, Grove City, OH",0.7741
40027202002,"South Oklahoma City, Moore, OK",0.7741
6037264000,"Brentwood, Los Angeles, CA",0.7741
17163502401,"East Saint Louis, IL",0.7741
12103020301,"Bayou Shores, Saint Petersburg, FL",0.7741
53033027200,"Tukwila, WA",0.7741
34007611200,"Stratford, NJ",0.7741
6073020213,"Central Escondido, Escondido, CA",0.7741
53061041605,"Silver Lake, Everett, WA",0.7741
17031802608,"Prospect Heights, IL",0.7741
25021421100,"Holbrook, MA",0.7741
4013092713,"Glendale, AZ",0.7741
39113004200,"Lakeview, Dayton, OH",0.774
4013116609,"Laveen Village, Phoenix, AZ",0.774
6065041805,"Corona, CA",0.774
8059012023,"Stony Creek, Littleton, CO",0.774
45021970100,"Gaffney, SC",0.774
28115950400,"Pontotoc, MS",0.774
12086000901,"Miami, FL",0.774
55079019000,"Jackson Park, Milwaukee, WI",0.774
1101001000,"Montgomery, AL",0.774
17043841205,"Carol Stream, IL",0.774
53053060800,"North End, Tacoma, WA",0.774
36029011500,"Buffalo, NY",0.774
13045910300,"Carrollton, GA",0.774
26163595000,"Riverview, MI",0.774
26163570600,"Inkster, MI",0.774
39075976400,"Holmesville, OH",0.774
53061051915,"Lynnwood, WA",0.774
48157671800,"Stafford, TX",0.774
6037572002,"Bixby Knolls, Long Beach, CA",0.774
6059032022,"Mission Viejo, CA",0.774
21073071200,"Frankfort, KY",0.774
48339692801,"Splendora, TX",0.774
42045401900,"Lansdowne, PA",0.774
9001043300,"Norwalk, CT",0.774
39113070300,"Dayton, OH",0.7739
6067009332,"Elk Grove, CA",0.7739
6001405200,"Cleveland Heights, Oakland, CA",0.7739
36059410000,"Valley Stream, NY",0.7739
5007020604,"Bentonville, AR",0.7739
36081050500,"Queens County, NY",0.7739
6001407000,"Allendale, Oakland, CA",0.7739
18043071101,"Georgetown, IN",0.7739
36047090800,"Kings County, NY",0.7739
37119006109,"Beatties Ford - Trinity, Charlotte, NC",0.7739
6071007604,"Crossroads, Highland, CA",0.7739
44007012200,"Johnston, RI",0.7739
36005026400,"Bronx County, NY",0.7739
29189213500,"St. Louis, MO",0.7739
48453002315,"Riverside, Austin, TX",0.7739
39151702300,"Canton, OH",0.7739
11001008402,"Northeast Washington, Washington, DC",0.7738
34039033100,"Union, NJ",0.7738
1097007102,"Muddy Creek, Theodore, AL",0.7738
25017350400,"Powder House Square, Somerville, MA",0.7738
8059009841,"Northwest Arvada, Arvada, CO",0.7738
34001011600,"Estell Manor, NJ",0.7738
48113017202,"Balch Springs, TX",0.7738
39153502800,"Goodyear Heights, Akron, OH",0.7738
39049009600,"Grove City, OH",0.7738
27053021503,"Minneapolis, MN",0.7738
22051023002,"Metairie, LA",0.7738
48157671300,"Dove Country, Stafford, TX",0.7738
26139020400,"Nunica, MI",0.7738
17031720500,"South Side, Chicago, IL",0.7738
48113019032,"Garland, TX",0.7738
18163003100,"Westside, Evansville, IN",0.7738
24005430700,"Halethorpe, MD",0.7738
1009050500,"Hayden, AL",0.7738
36103124402,"Lindenhurst, NY",0.7738
36081120500,"Queens County, NY",0.7738
48029152202,"Elmendorf, TX",0.7738
36103146403,"Central Islip, NY",0.7738
39023000400,"Springfield, OH",0.7738
4013092709,"Summersett Village, Peoria, AZ",0.7738
39049007533,"Northeast Columbus, Columbus, OH",0.7737
40109107215,"Central Oklahoma City, Oklahoma City, OK",0.7737
42043023300,"Steelton, PA",0.7737
29189218900,"St. Louis, MO",0.7737
42003020300,"Strip District, Pittsburgh, PA",0.7737
12057013410,"Bloomingdale Ridge, Riverview, FL",0.7737
42133020600,"Dover, PA",0.7737
39035117400,"South - Collinwood, Cleveland, OH",0.7737
39061010600,"Sayler Park, Cincinnati, OH",0.7737
6037503703,"La Mirada, CA",0.7737
39173020800,"Walbridge, OH",0.7737
17031805002,"Mount Prospect, IL",0.7737
47037010602,"Madison, Nashville, TN",0.7737
26163569400,"Garden City, MI",0.7737
40143001500,"Sequoyah, Tulsa, OK",0.7736
32003002846,"Silverado Ranch, Las Vegas, NV",0.7736
27053110400,"Minneapolis, MN",0.7736
27053020302,"Minneapolis, MN",0.7736
22023970201,"Hackberry, LA",0.7736
6059001301,"Los Nietos, La Habra, CA",0.7736
36055009601,"Mayor's Heights, Rochester, NY",0.7736
36061019200,"East Harlem, New York, NY",0.7736
6065041809,"Corona, CA",0.7736
42077000400,"6th Ward, Allentown, PA",0.7736
47189030600,"Lebanon, TN",0.7736
13295020301,"Rossville, GA",0.7736
9009140400,"City Point, New Haven, CT",0.7736
48215023514,"Edinburg, TX",0.7736
24510250402,"Brooklyn, Baltimore, MD",0.7736
31055000700,"North Omaha, Omaha, NE",0.7736
32003001715,"Las Vegas, NV",0.7736
45047971000,"Ninety Six, SC",0.7736
36047064200,"Kings County, NY",0.7736
42091200308,"Willow Grove, PA",0.7736
27053020801,"Broadway, Minneapolis, MN",0.7735
24003702500,"Annapolis, MD",0.7735
6001407400,"Fremont, Oakland, CA",0.7735
29183311312,"St. Peters, MO",0.7735
27053021001,"Valley Place, Minneapolis, MN",0.7735
6065048200,"Corona, CA",0.7735
12069030503,"Leesburg, FL",0.7735
8001009603,"South Westminster, Westminster, CO",0.7735
26163515300,"Islandview, Detroit, MI",0.7735
6037127102,"Van Nuys, Los Angeles, CA",0.7735
29077003100,"Westside Community Betterment, Springfield, MO",0.7735
4013061023,"Sarival Gardens, Goodyear, AZ",0.7735
42133001500,"York, PA",0.7735
6037139303,"Tarzana, Los Angeles, CA",0.7735
6059011403,"Fullerton, CA",0.7735
48029131504,"Northeast Side, Kirby, TX",0.7735
36001002500,"South End, Albany, NY",0.7735
12086007603,"South Miami, FL",0.7735
6029001400,"La Cresta/Alta Vista, Bakersfield, CA",0.7735
6037128303,"Van Nuys, Los Angeles, CA",0.7735
36059302501,"Roslyn Heights, NY",0.7735
44003020102,"West Warwick, RI",0.7735
40143006701,"Mountain Manor, Tulsa, OK",0.7734
40143009402,"Sand Springs, OK",0.7734
42069111000,"Jermyn, PA",0.7734
36067005900,"Southside, Syracuse, NY",0.7734
39035118700,"University Circle, Cleveland, OH",0.7734
26049001800,"Flint, MI",0.7734
55079004000,"Lincoln Creek, Milwaukee, WI",0.7734
27003050704,"Coon Rapids, MN",0.7734
9001073700,"Boston Ave - Mill Hill, Bridgeport, CT",0.7734
34007607701,"Lindenwold, NJ",0.7734
6001406500,"Oakland, CA",0.7734
6111000702,"Santa Paula, CA",0.7734
18163003000,"Westside, Evansville, IN",0.7734
42129803301,"North Huntingdon, PA",0.7734
36029006100,"Grant Ferry, Buffalo, NY",0.7734
26163568000,"Westland, MI",0.7734
18087970500,"LaGrange, IN",0.7734
39133600403,"Streetsboro, OH",0.7734
6037216900,"Central LA, Los Angeles, CA",0.7734
26121002700,"Muskegon, MI",0.7733
1089002501,"Huntsville, AL",0.7733
17197880505,"Romeoville, IL",0.7733
29037061100,"Cleveland, MO",0.7733
22063040600,"Denham Springs, LA",0.7733
34007608504,"Laurel Springs, NJ",0.7733
6059099226,"Fountain Valley, CA",0.7733
27123041107,"New Brighton, MN",0.7733
6037650501,"West Torrance, Torrance, CA",0.7733
51169030300,"Fort Blackmore, VA",0.7733
6059110010,"Cypress, CA",0.7733
1101002300,"Montgomery, AL",0.7733
37007920100,"Lilesville, NC",0.7733
6065043813,"Cabazon, CA",0.7732
6071002034,"Rancho Cucamonga, CA",0.7732
4013050702,"Buckeye, AZ",0.7732
32003001608,"Las Vegas, NV",0.7732
4013105701,"North Mountain Village, Phoenix, AZ",0.7732
48041000500,"Bryan, TX",0.7732
41051007800,"Portland, OR",0.7732
42133023200,"Red Lion, PA",0.7732
39049007010,"Westerville, OH",0.7732
36081032900,"Queens County, NY",0.7732
12086004203,"West Avenue, Miami Beach, FL",0.7732
6073002707,"Mid-City, San Diego, CA",0.7732
40109106302,"College Park, Oklahoma City, OK",0.7732
6037910810,"Santa Clarita, CA",0.7732
25005613600,"Taunton, MA",0.7731
47047060402,"Oakland, TN",0.7731
42045401502,"Clifton Heights, PA",0.7731
25017315500,"Tewksbury, MA",0.7731
17031260700,"Garfield Park, Chicago, IL",0.7731
44007015700,"Pawtucket, RI",0.7731
36081003300,"Queens County, NY",0.7731
6037503701,"Whittier, CA",0.7731
18109510300,"Mooresville, IN",0.7731
36059406001,"West Hempstead, NY",0.7731
33017082000,"Rollinsford, NH",0.7731
6071000115,"Chino Hills, CA",0.7731
8031008305,"Montbello, Denver, CO",0.7731
8031000701,"West, Denver, CO",0.7731
51053840300,"Petersburg, VA",0.7731
26099252200,"Saint Clair Shores, MI",0.7731
9001072800,"Reservoir - Whiskey Hill, Bridgeport, CT",0.7731
48071710300,"Anahuac, TX",0.7731
12086001702,"Brownsville, Miami, FL",0.7731
9009352200,"Waterbury, CT",0.7731
34007603700,"Erlton-Ellisburg, Cherry Hill, NJ",0.7731
48029141700,"San Antonio, TX",0.7731
53061041202,"Evergreen, Everett, WA",0.7731
29219820201,"Innsbrook, MO",0.7731
40109107305,"Central Oklahoma City, Oklahoma City, OK",0.773
48479000108,"Laredo, TX",0.773
6037462500,"Pasadena, CA",0.773
18003003700,"Kyle Road, Fort Wayne, IN",0.773
17143000200,"Peoria, IL",0.773
27003050901,"Circle Pines, MN",0.773
25025100900,"Mattapan, Boston, MA",0.773
12086009029,"Miami, FL",0.773
20209044003,"Muncie - Stony Pt., Kansas City, KS",0.773
25027732802,"Broadmeadow Brook, Worcester, MA",0.773
9003405500,"Bristol, CT",0.773
34005700703,"Riverside, NJ",0.773
40109108708,"Harrah, OK",0.773
13151070304,"McDonough, GA",0.773
17031271800,"East Garfield Park, Chicago, IL",0.773
40027202405,"Lexington, OK",0.7729
29189210921,"Florissant, MO",0.7729
17197884101,"Romeoville, IL",0.7729
42003496200,"McKeesport, PA",0.7729
25017370400,"Watertown, MA",0.7729
6107000202,"Orosi, CA",0.7729
28029950300,"Crystal Springs, MS",0.7729
36081116300,"Queens County, NY",0.7729
36081140902,"Queens County, NY",0.7729
5007021304,"Bentonville, AR",0.7729
53061052803,"Marysville, WA",0.7729
41005022201,"Southgate, Happy Valley, OR",0.7729
47163042701,"Bristol, TN",0.7729
17161020700,"East Moline, IL",0.7729
6001405700,"Tuxedo, Oakland, CA",0.7729
4021001407,"Casa Grande, AZ",0.7729
6037273700,"Venice, Los Angeles, CA",0.7729
34031183101,"Paterson, NJ",0.7729
47189030101,"Lebanon, TN",0.7729
51550020100,"Indian River, Chesapeake, VA",0.7729
26121003300,"Holton, MI",0.7729
39035105700,"Old Brooklyn, Cleveland, OH",0.7729
27053024200,"Minneapolis, MN",0.7729
37179020902,"Monroe, NC",0.7729
48201531600,"Northside, Houston, TX",0.7729
25017331200,"Wilmington, MA",0.7728
13015960200,"Adairsville, GA",0.7728
1097006407,"Mobile, AL",0.7728
12099006100,"Boynton Beach, FL",0.7728
26081003700,"Garfield Park, Grand Rapids, MI",0.7728
4013061009,"Goodyear, AZ",0.7728
6013367200,"San Pablo, CA",0.7728
48113018802,"Garland, TX",0.7728
53061041100,"View Ridge Madison, Everett, WA",0.7728
17031818000,"Broadview, IL",0.7728
6037670002,"Lomita, CA",0.7728
26163567201,"Westland, MI",0.7728
53063001400,"Nevada / Lidgerwood, Spokane, WA",0.7728
27037060202,"South Saint Paul, MN",0.7728
27053020600,"Minneapolis, MN",0.7728
39151713100,"East Canton, OH",0.7728
36081076902,"Queens County, NY",0.7728
4013319704,"Tempe, AZ",0.7728
54039013200,"South Charleston, WV",0.7728
17031808001,"Lincolnwood, IL",0.7728
48453002410,"South Austin, Austin, TX",0.7728
39139001500,"Mansfield, OH",0.7727
6059086407,"Northeast Anaheim, Anaheim, CA",0.7727
53061052805,"Marysville, WA",0.7727
51041100702,"Petersburg, VA",0.7727
6037463200,"Lamanda Park, Pasadena, CA",0.7727
48201323802,"Pasadena, TX",0.7727
8059011806,"South Alameda, Lakewood, CO",0.7727
25017321500,"Marlborough, MA",0.7727
6047000304,"Livingston, CA",0.7727
22013970400,"Castor, LA",0.7727
27053026807,"Minneapolis, MN",0.7727
26125144900,"Waterford Township, MI",0.7727
45015020405,"Huger, SC",0.7727
27139080700,"Shakopee, MN",0.7727
18109510100,"Mooresville, IN",0.7727
53033001300,"Licton Springs, Seattle, WA",0.7727
26123971100,"Grant, MI",0.7727
4013812400,"Chandler, AZ",0.7727
40037020602,"Sapulpa, OK",0.7726
12086017100,"Miami, FL",0.7726
53053071100,"Tacoma, WA",0.7726
48113012208,"Dallas, TX",0.7726
12086001002,"Miami, FL",0.7726
17031806801,"Skokie, IL",0.7726
18097321001,"Guion Lakes, Indianapolis, IN",0.7726
41051007600,"Northeast Portland, Portland, OR",0.7726
8059011550,"Country Club, Lakewood, CO",0.7726
6037403407,"Valle Lindo, Walnut, CA",0.7726
26121000500,"McLaughlin, Muskegon, MI",0.7726
39095005502,"Toledo, OH",0.7726
26139021801,"Hudsonville, MI",0.7726
34013000700,"Lower Roseville, Newark, NJ",0.7726
6037650901,"Old Town Torrance, Torrance, CA",0.7726
6059110203,"Buena Park, CA",0.7726
36081009800,"Queens County, NY",0.7726
55079011200,"Lower East Side, Milwaukee, WI",0.7726
34029731103,"Toms River, NJ",0.7726
12077950200,"Bristol, FL",0.7726
17031804701,"Hoffman Estates, IL",0.7726
26099252100,"Saint Clair Shores, MI",0.7726
27163071207,"Cottage Grove, MN",0.7726
9013890202,"Stafford Springs, Stafford, CT",0.7725
17197881700,"Joliet, IL",0.7725
10005051400,"Selbyville, DE",0.7725
42071001100,"Lancaster, PA",0.7725
49035113309,"West Valley City, UT",0.7725
44003021901,"Warwick, RI",0.7725
42003429100,"Pittsburgh, PA",0.7725
36047005601,"Kings County, NY",0.7725
42045408102,"Broomall, PA",0.7725
9009345300,"Naugatuck, CT",0.7725
26163546900,"Detroit, MI",0.7725
47163043201,"Bluff City, TN",0.7725
6037106645,"Granada Hills, Los Angeles, CA",0.7725
36103123701,"Copiague, NY",0.7725
6037272301,"Mar Vista, Los Angeles, CA",0.7725
37071031302,"Lowell, NC",0.7725
42003561900,"Lincoln-Lemington-Belmar, Pittsburgh, PA",0.7725
25017311200,"Highlands, Lowell, MA",0.7725
16073950102,"Marsing, ID",0.7725
48453002424,"Hillside Oaks, Austin, TX",0.7725
36047053500,"Kings County, NY",0.7725
36121970800,"Silver Springs, NY",0.7724
17163502800,"East Saint Louis, IL",0.7724
17031823605,"Palos Heights, IL",0.7724
26099251800,"Saint Clair Shores, MI",0.7724
1097006000,"Citronelle, AL",0.7724
45059920103,"Gray Court, SC",0.7724
48201240902,"Kenswick, Humble, TX",0.7724
26099258300,"Eastpointe, MI",0.7724
28033070322,"Southaven, MS",0.7724
21227011700,"Bowling Green, KY",0.7724
45045002304,"Greenville, SC",0.7724
48453001303,"Zilker, Austin, TX",0.7724
36037950300,"Corfu, NY",0.7724
4013616600,"Deer Valley, Phoenix, AZ",0.7724
17163502602,"Cahokia, IL",0.7724
29510116100,"Tower Grove South, St. Louis, MO",0.7724
8031003001,"Platt Park, Denver, CO",0.7723
33013035000,"Pittsfield, NH",0.7723
25025100500,"Dorchester, Boston, MA",0.7723
6037602506,"Hawthorne, CA",0.7723
25025081400,"Highland Park, Boston, MA",0.7723
48201453401,"Alief, Houston, TX",0.7723
6059099214,"Huntington Beach, CA",0.7723
