"tract","Name","Individual_Income_Excluding_Spouse_rP_gF_pall"
6037701000,"Beverly Hills, CA",38954
12086009703,"Highland Lakes, Miami, FL",38953
51059440502,"Fairfax, VA",38949
27163070304,"Saint Paul, MN",38949
17031807600,"Skokie, IL",38948
34003031400,"Lyndhurst, NJ",38946
42045408101,"Broomall, PA",38945
48141010213,"Bear Ridge, El Paso, TX",38944
51059482502,"Herndon, VA",38942
36067004600,"Eastside, Syracuse, NY",38941
38017010307,"Rose Creek, Fargo, ND",38941
10003013503,"Hockessin, DE",38941
9003496600,"West Hartford, CT",38940
6081609500,"San Carlos, CA",38939
25021415200,"Canton, MA",38938
51153901505,"Haymarket, VA",38937
42049010904,"Erie, PA",38936
36103158207,"Port Jefferson, NY",38935
6075026301,"Crocker-Amazon, San Francisco, CA",38934
25021403500,"Needham Heights, Needham, MA",38934
48201412400,"Southwest Houston, Houston, TX",38933
17031803603,"Inverness, IL",38931
48085031715,"Far North Dallas, Dallas, TX",38930
42091201406,"Dresher, PA",38928
6001441402,"Northgate, Fremont, CA",38928
27003050821,"Blaine, MN",38928
36047018600,"Kings County, NY",38927
48201450200,"Memorial, Houston, TX",38926
17097863601,"Libertyville, IL",38926
17097866200,"Mettawa, IL",38926
53033006500,"Capitol Hill, Seattle, WA",38925
42029300101,"Wayne, PA",38924
36001013703,"Albany, NY",38924
6037264000,"Brentwood, Los Angeles, CA",38924
51059460501,"Tysons, VA",38924
36091062505,"Mechanicville, NY",38924
36103111506,"Huntington, NY",38923
26145010501,"Saginaw Township South, Saginaw, MI",38922
6059042325,"Laguna Niguel, CA",38921
36047063600,"Kings County, NY",38921
17031800700,"Wilmette, IL",38917
48085031719,"Far North Dallas, Dallas, TX",38915
36087012000,"Suffern, NY",38914
11001000100,"Georgetown, Washington, DC",38910
25009204102,"Salem, MA",38909
6041121100,"Corte Madera, CA",38908
9001021801,"Stamford, CT",38908
36059415000,"Merrick, NY",38906
6001441523,"Ardenwood, Fremont, CA",38906
17031803100,"Arlington Heights, IL",38905
36059518000,"Oyster Bay, NY",38905
26125192500,"Hawthorn Hills, Rochester Hills, MI",38904
17031804106,"Palatine, IL",38902
9009176000,"Wallingford, CT",38902
6081601400,"St. Francis, Daly City, CA",38901
12099007414,"Highland Beach, FL",38901
6001441522,"Lakes and Birds, Fremont, CA",38901
48157673901,"New Territory, Sugar Land, TX",38898
25021415101,"Canton, MA",38894
15003001400,"Kaimuki, Honolulu, HI",38894
38053962300,"Watford City, ND",38893
12011010504,"Parkland, FL",38893
24005403602,"Baltimore, MD",38893
27053026101,"Hopkins, MN",38891
6013352202,"Moraga, CA",38890
25027728300,"Holden, MA",38889
9003416400,"New Britain, CT",38887
12099007831,"Palm Beach Gardens, FL",38886
6037211500,"Central LA, Los Angeles, CA",38885
39049010500,"Hemingway Village, Dublin, OH",38885
25017335302,"Wakefield, MA",38884
20091053302,"Leawood South, Leawood, KS",38883
51510201802,"Old Town, Alexandria, VA",38882
24003702205,"Crofton, MD",38880
34023007805,"Old Bridge, Old Bridge Township, NJ",38879
36087010101,"Stony Point, NY",38878
39049006430,"Brandon Heights, Columbus, OH",38878
34039033600,"Kenilworth, NJ",38875
26065004600,"Haslett, East Lansing, MI",38872
34027044403,"White Meadow Lake, Rockaway, NJ",38872
6013338201,"Concord, CA",38869
36111951600,"Kingston, NY",38866
36119002104,"Colonial Heights, Yonkers, NY",38865
8031003203,"Central, Denver, CO",38863
17097864700,"Highland Park, IL",38862
34003035100,"Montvale, NJ",38862
1073010801,"Birmingham, AL",38860
20091053422,"St. Andrews Place, Overland Park, KS",38858
6037480201,"San Gabriel, CA",38858
42017101505,"Southampton, PA",38858
6075010200,"Russian Hill, San Francisco, CA",38857
41051006802,"Bridlemile, Portland, OR",38853
25021417602,"Quincy, MA",38852
42091205200,"Haverford, PA",38849
36081025700,"Queens County, NY",38848
37183053807,"Stonebridge, Raleigh, NC",38847
36081045800,"Queens County, NY",38845
22071011500,"Audubon, New Orleans, LA",38845
34005704302,"Burlington County, NJ",38845
34017015001,"Guttenberg, NJ",38845
42091201501,"Montgomery County, PA",38845
34039036700,"Westfield, NJ",38844
17031809400,"Evanston, IL",38844
34017012400,"Kearny, NJ",38843
42003421100,"Pittsburgh, PA",38842
6085510200,"Los Altos, CA",38842
51059440100,"Fairfax, VA",38841
6037403320,"Diamond Bar, CA",38840
36103158006,"Stony Brook, NY",38839
6085503207,"South San Jose, San Jose, CA",38836
12095015602,"Maitland, FL",38834
36059518700,"Syosset, NY",38833
34003003200,"Bergenfield, NJ",38833
55079035200,"Fox Point, WI",38830
9001090500,"Trumbull, CT",38830
25021417100,"Quincy, MA",38829
17031801608,"Northbrook, IL",38829
9003494100,"Newington, CT",38826
24027606604,"Columbia, MD",38826
38033962900,"Beach, ND",38825
17031806801,"Skokie, IL",38824
17043845901,"Burr Ridge, IL",38821
4013105102,"Camelback East Village, Phoenix, AZ",38817
24031701212,"Rockville, MD",38816
10003011000,"Wilmington, DE",38816
13121011505,"Roswell, GA",38815
34025810200,"Manalapan Township, NJ",38813
25023505101,"North Scituate, Scituate, MA",38813
6037430701,"Arcadia, CA",38813
51059432600,"Springfield, VA",38812
8013012511,"East Boulder, Boulder, CO",38811
39041011421,"Powell, OH",38809
25017339100,"Medford, MA",38809
6041119202,"Greenbrae, Larkspur, CA",38809
6085510500,"North Los Altos, Los Altos, CA",38807
25025010702,"Back Bay East, Boston, MA",38806
22071005603,"Lakeview, New Orleans, LA",38805
13121009900,"Buckhead, Atlanta, GA",38804
12086008101,"Pinecrest, FL",38800
25027739400,"Shrewsbury, MA",38799
6075011300,"Chinatown, San Francisco, CA",38799
10003013505,"Newark, DE",38796
48453001719,"Cat Mountain Villas, Austin, TX",38795
17031804201,"Barrington, IL",38794
10003013613,"Wilmington, DE",38794
26125137400,"Novi, MI",38792
17043844402,"Oak Brook, IL",38791
34003052200,"Saddle Brook, NJ",38788
9007610400,"Clinton, CT",38788
48085031646,"Plano, TX",38787
42017100206,"Bensalem, PA",38786
55133201505,"Regal Manors South, New Berlin, WI",38785
42091203302,"Eagleville, PA",38785
34035050902,"Martinsville, Bridgewater, NJ",38782
8005005622,"Columbine Valley, CO",38781
42091204701,"Penn Valley, PA",38779
27053125600,"Prospect Park, Minneapolis, MN",38779
39061004500,"Mount Washington, Cincinnati, OH",38777
25017383901,"Framingham, MA",38776
34023006204,"North Brunswick Township, NJ",38776
51059450601,"Falls Church, VA",38775
17031120200,"Edgebrook, Chicago, IL",38774
48113007812,"Lake Highlands, Dallas, TX",38774
36081129104,"Queens County, NY",38771
27123040703,"Shoreview, MN",38770
36103134904,"Smithtown, NY",38769
21185030801,"Prospect, KY",38769
36103147902,"Bayport, NY",38768
12086008206,"Palmetto Bay, FL",38767
36061017100,"Upper West Side, New York, NY",38767
6037137402,"Woodland Hills, Los Angeles, CA",38766
12115001904,"Siesta Key, FL",38764
34003029200,"Little Ferry, NJ",38764
42017105505,"Yardley, PA",38757
42091201409,"Maple Glen, PA",38756
6013345113,"Danville, CA",38754
6001428500,"Alameda, CA",38752
6037143400,"Studio City, Los Angeles, CA",38752
42091200906,"Lansdale, PA",38751
25017357300,"Belmont, MA",38750
6013340002,"Walnut Creek, CA",38747
6001404502,"Montclair, Oakland, CA",38747
6059052421,"Northwood, Irvine, CA",38746
25017332100,"Burlington, MA",38746
6059021825,"Yorba Linda, CA",38745
6067004005,"Pocket, Sacramento, CA",38744
39095008202,"Sylvania, OH",38743
42045407101,"Media, PA",38742
13067030336,"Marietta, GA",38742
36047054800,"Kings County, NY",38742
24033801410,"Fort Washington, MD",38740
25013813204,"Feeding Hills, Agawam, MA",38739
6097154303,"Annapolis, CA",38736
50023954600,"Montpelier, VT",38733
36103112002,"Huntington Station, NY",38731
6081605300,"Burlingame Terrace, Burlingame, CA",38731
36119002405,"Dunwoodie, Yonkers, NY",38729
12011090502,"Emerald Hills, Hollywood, FL",38723
36059301800,"Manhasset, NY",38722
6081609100,"San Carlos, CA",38722
34023007301,"Parlin, Sayreville, NJ",38722
36059519100,"Hicksville, Hicksville, NY",38719
18097330203,"Feather Cove III, Indianapolis, IN",38716
39041011412,"Dublin, OH",38714
37119005907,"Dixie - Berryhill, Charlotte, NC",38714
26163561200,"Northville, MI",38713
25017335400,"Wakefield, MA",38712
36119014000,"Buchanan, NY",38712
36047056000,"Kings County, NY",38712
51087200109,"Richmond, VA",38711
25025130100,"West Roxbury, Boston, MA",38710
15003000700,"Kaimuki, Honolulu, HI",38707
39035135105,"Brecksville, OH",38705
18097320800,"Washington Township, Indianapolis, IN",38705
17031805600,"Park Ridge, IL",38705
17043842708,"Glen Ellyn, IL",38702
36103110803,"Northport, NY",38700
38099957800,"Minto, ND",38700
24033800409,"Bowie, MD",38700
26065005002,"Okemos, Meridian charter Township, MI",38699
36001013602,"Menands, NY",38695
42091203403,"Eagleville, PA",38695
17043845507,"Darien, IL",38695
9001081200,"Stratford, CT",38694
12086000118,"Sunny Isles Beach, FL",38694
10003011204,"Wilmington, DE",38693
6085502702,"Cambrian, San Jose, CA",38690
6081612900,"University Heights, West Menlo Park, CA",38687
6085509302,"Monta Loma, Mountain View, CA",38686
37119002905,"Myers Park, Charlotte, NC",38686
9003487201,"South Windsor, CT",38682
42101000803,"Center City, Philadelphia, PA",38681
15003008928,"Mililani Mauka - Launani Valley, Mililani, HI",38679
20091053102,"Quail Valley, Overland Park, KS",38678
6085509106,"Sunnyvale West, Sunnyvale, CA",38678
33011010100,"Nashua, NH",38678
36047065800,"Kings County, NY",38678
6075040100,"Inner Richmond, San Francisco, CA",38677
48201431700,"Southwest Houston, Houston, TX",38675
17031801500,"Northbrook, IL",38675
6085506801,"Los Gatos, CA",38674
48113013608,"Far North Dallas, Dallas, TX",38671
36103158205,"Mount Sinai, NY",38667
34025809302,"Manasquan, NJ",38667
6001403300,"Downtown Oakland, Oakland, CA",38666
13089021213,"Dunwoody, GA",38666
36029013502,"Orchard Park, NY",38665
37067002501,"Winston-Salem, NC",38665
36081051100,"Queens County, NY",38664
34027041705,"Parsippany, Parsippany-Troy Hills, NJ",38659
51059431300,"Springfield, VA",38658
6013334200,"Walnut Creek, CA",38658
27123042001,"Falcon Heights, MN",38654
20091052414,"Lenexa, KS",38653
48029191412,"Inwood, San Antonio, TX",38652
26065003802,"East Lansing, MI",38651
25023501101,"Hingham, MA",38650
34027041400,"Denville, NJ",38650
25017363102,"Acton, MA",38649
34013021701,"Caldwell, NJ",38648
26125196400,"Troy, MI",38648
48085031639,"Highlands Of Russell Park, Plano, TX",38648
17031819000,"La Grange Park, IL",38646
21111007502,"Prospect, KY",38645
42029300104,"Berwyn, PA",38645
34027044101,"Millington, Long Hill, NJ",38644
19153011113,"West Des Moines, IA",38642
8035014135,"Littleton, CO",38641
26161415800,"Bryant Pattengill West, Ann Arbor, MI",38640
4013107900,"Camelback East Village, Phoenix, AZ",38640
24031703000,"South Four Corners, Silver Spring, MD",38638
13089021912,"Stone Mountain, GA",38637
34021003001,"Robbinsville, NJ",38635
48113001800,"Oak Lawn, Dallas, TX",38635
25017385100,"Ashland, MA",38634
17031770202,"Elk Grove Village, IL",38634
24031701308,"Olney, MD",38632
36079011600,"Mahopac, NY",38630
42017104304,"New Hope, PA",38629
34025812502,"Millstone, NJ",38628
36087012501,"Airmont, NY",38622
20091053418,"Overland Park, KS",38622
39061027300,"Terrace Park, OH",38622
36059412301,"Rockville Centre, NY",38620
42043022501,"Harrisburg, PA",38620
26125134800,"Commerce Charter Township, MI",38620
51059481600,"Oakton, VA",38620
6073008335,"Torrey Glenn, San Diego, CA",38616
6075026302,"Crocker-Amazon, San Francisco, CA",38615
24005410100,"Phoenix, MD",38614
27037060825,"Apple Valley, MN",38612
39035183502,"Shaker Heights, OH",38612
48157671501,"Lakeside Meadow At Brightwater, Missouri City, TX",38610
25017368200,"Highlands, Waltham, MA",38609
6013360102,"El Sobrante Hills, Richmond, CA",38609
26163550300,"Grosse Pointe Park, MI",38607
25009211300,"Danvers, MA",38607
27053021900,"Golden Valley, MN",38607
42041011302,"Cumberland County, PA",38604
12031013905,"Beaches, Atlantic Beach, FL",38604
34013019100,"South Orange, NJ",38603
34023002102,"Metuchen, NJ",38603
13089021703,"Atlanta, GA",38602
48085031637,"Estates Of Forest Creek, Plano, TX",38601
27037060813,"Lakeville, MN",38601
34027043700,"Morristown, NJ",38600
25015820500,"Amherst Center, Amherst, MA",38600
36081157102,"Queens County, NY",38599
17031808400,"Morton Grove, IL",38599
6013355112,"Danville, CA",38598
25025010104,"Boston, MA",38591
27139080202,"Savage, MN",38590
15003000110,"Hawaii Kai, Honolulu, HI",38590
34003051400,"Rutherford, NJ",38583
25017330100,"North Reading, MA",38583
6037577501,"Naples, Long Beach, CA",38577
39049006340,"Concord Village, Columbus, OH",38577
34003017400,"Fair Lawn, NJ",38577
39035183401,"Shaker Heights, OH",38573
36001001801,"Buckingham Lake - Crestwood, Albany, NY",38570
34027046201,"Hackettstown, NJ",38569
29189221100,"Kirkwood, MO",38568
42017104601,"Doylestown, PA",38568
45019002004,"Folly Beach, SC",38568
9003494201,"Newington, CT",38568
6001450744,"Pleasanton, CA",38565
37135010706,"Chapel Hill, NC",38564
13067030332,"Marietta, GA",38563
24033800520,"Bowie, MD",38561
36119014703,"Cortlandt, NY",38561
24031701303,"Rockville, MD",38560
42011010904,"Reading, PA",38559
51059482601,"Fairfax, VA",38558
34003052100,"Saddle Brook, NJ",38558
39017011131,"Butler County, OH",38557
12099007760,"West Palm Beach, FL",38557
17031812000,"River Forest, IL",38556
48113001703,"Oak Lawn, Dallas, TX",38556
34003009200,"Haworth, NJ",38556
24027602302,"Columbia, MD",38555
17031824107,"Orland Park, IL",38555
17197880304,"Naperville, IL",38553
39035181100,"Rocky River, OH",38553
6081608700,"Belmont, CA",38552
34017012500,"Kearny, NJ",38551
6073008336,"Rancho Peñasquitos, San Diego, CA",38550
8097000500,"Aspen, CO",38550
45079001200,"Columbia, SC",38549
6037108104,"Northridge, Los Angeles, CA",38547
48113013605,"Far North Dallas, Dallas, TX",38547
42045409902,"Newtown Square, PA",38547
42017105011,"Holland, PA",38546
25017316102,"Billerica, MA",38543
26125150400,"Bloomfield Township, MI",38543
26125153200,"Birmingham, MI",38540
34007610600,"Pennsauken Township, NJ",38539
36081049500,"Queens County, NY",38536
51087200120,"Richmond, VA",38536
17031807800,"Skokie, IL",38535
34003058200,"Township of Washington, NJ",38535
6037800204,"Calabasas, CA",38532
25027761200,"Westborough, MA",38532
17031803014,"Wheeling, IL",38531
44007011402,"Cumberland, RI",38531
42091207003,"Harleysville, PA",38530
9005300400,"Litchfield, CT",38530
34013013800,"Nutley, NJ",38529
17043842200,"Glen Ellyn, IL",38528
24005411308,"Nottingham, MD",38526
29189217702,"Lafayette Farms, Ballwin, MO",38525
24027606705,"Owen Brown, Columbia, MD",38523
36087011504,"Spring Valley, NY",38519
36059521000,"North Massapequa, NY",38519
36103158402,"Shoreham, NY",38519
42003411000,"Wexford, PA",38518
34021002904,"Trenton, NJ",38517
36081055200,"Queens County, NY",38514
27123040707,"Shoreview, MN",38513
36103111503,"Greenlawn, NY",38513
34003039300,"Oakland, NJ",38512
42017105012,"Southampton, PA",38511
6037800203,"Calabasas, CA",38509
42045407803,"Springfield, PA",38507
6095251804,"Vallejo, CA",38507
6081603700,"San Bruno, CA",38506
36059303900,"Westbury, NY",38506
53033024500,"Mercer Island, WA",38505
17031803400,"Arlington Heights, IL",38504
36081077905,"Queens County, NY",38504
34039033300,"Union, NJ",38503
34039038700,"Fanwood, NJ",38501
9001081100,"Stratford, CT",38500
25017374700,"Auburndale, Newton, MA",38499
51059440202,"Annandale, VA",38499
9001100300,"Monroe, CT",38497
17031720100,"Beverly, Chicago, IL",38492
6085507302,"Saratoga, CA",38492
12086007805,"Kendall, FL",38491
34013015000,"Bloomfield, NJ",38491
8031006812,"Southeast, Denver, CO",38490
6037138000,"Woodland Hills, Los Angeles, CA",38490
6077003106,"Lincoln Village West, Stockton, CA",38487
48453001913,"Westlake Highlands, Austin, TX",38487
48201412200,"South Central Houston, Houston, TX",38486
48113009609,"Northwest Dallas, Dallas, TX",38485
42029300302,"Malvern, PA",38483
17043842900,"Elmhurst, IL",38483
27053026207,"Minnetonka, MN",38483
22051020203,"Metairie, LA",38483
53033024200,"Medina, WA",38480
39035155101,"Highland Heights, OH",38480
34031246003,"Wayne, NJ",38479
25025130404,"West Roxbury, Boston, MA",38478
6059075810,"Villa Park, CA",38475
17031824122,"Tinley Park, IL",38474
26125150800,"Bloomfield Hills, MI",38473
36081070300,"Queens County, NY",38472
36081045600,"Queens County, NY",38472
25017312502,"Belvidere, Lowell, MA",38472
36119008403,"Harrison, NY",38472
34009020201,"Ocean City, NJ",38470
36119006600,"New Rochelle, NY",38468
24033800509,"Upper Marlboro, MD",38466
36113070900,"Queensbury, NY",38466
24033800607,"Greater Upper Marlboro, Upper Marlboro, MD",38465
34003001000,"Allendale, NJ",38464
6067005804,"Briarwood Del Dayo, Carmichael, CA",38463
17031802900,"Arlington Heights, IL",38462
17031801702,"Techny, Northbrook, IL",38461
24031700829,"Gaithersburg, MD",38458
9003400100,"Berlin, CT",38458
27053026016,"Eden Prairie, MN",38457
42045408002,"Media, PA",38457
24031703201,"Rockville, MD",38455
17089852003,"St. Charles, IL",38452
17043846205,"Naperville, IL",38452
24510271200,"Homeland, Baltimore, MD",38451
13121010205,"Sandy Springs, GA",38451
36055011705,"Fairport, NY",38450
39035186202,"Strongsville, OH",38450
27053025805,"West Bloomington, Bloomington, MN",38449
36059521301,"Massapequa, NY",38447
24031702102,"Woodmoor, Silver Spring, MD",38447
51059431500,"West Springfield, VA",38444
9003410102,"Burlington, CT",38443
42003413201,"Pittsburgh, PA",38443
27163071006,"Woodbury, MN",38441
9003430500,"Plantsville, Southington, CT",38440
9009190301,"Guilford, CT",38439
34025806400,"Oakhurst, Avon-by-the-Sea, NJ",38439
6059075607,"Tustin, CA",38439
36061011700,"Hell's Kitchen, New York, NY",38438
48113009603,"Northwest Dallas, Dallas, TX",38436
36059519000,"Hicksville, Levittown, NY",38436
6037141101,"Sherman Oaks, Los Angeles, CA",38435
36119007402,"Mamaroneck, NY",38434
42045408001,"Broomall, PA",38432
20091053108,"Kensington Manor, Overland Park, KS",38431
48113019205,"Richardson, TX",38431
29189221626,"Wildwood, MO",38429
37119005839,"Whiteoak, Charlotte, NC",38428
24025301106,"Bel Air, MD",38427
37183053415,"Apex, NC",38426
36059405301,"Franklin Square, NY",38425
34025806202,"West Long Branch, NJ",38422
